id,ground_truth,CNM,Combo,Leiden,Louvain,Paris,RB-C,RB-ER,Significance,Eigenvector,RSC-K,RSC-SSE,RSC-V,Spectral,Deepwalk,Fairwalk,Node2Vec,Infomap,Spinglass,Walktrap,Fluid,Label Propagation,EM,SBM,SBM - Nested
33,0,3,7,7,7,7,7,7,5,5,6,6,6,0,7,6,7,7,8,8,0,5,0,7,8
34,6,4,1,1,1,0,1,1,9,0,0,0,0,0,0,0,0,0,1,1,1,9,3,1,1
35,1,3,6,6,6,6,6,6,8,0,5,5,5,0,5,8,5,6,5,7,7,4,0,8,7
36,5,0,1,1,1,11,1,1,14,0,11,11,11,0,11,11,11,0,1,2,1,0,0,2,2
37,0,3,7,7,7,7,7,7,5,5,6,6,6,0,7,6,7,7,8,8,0,5,0,7,8
38,6,4,1,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,1,1,1,10,1,1,1
39,2,5,4,4,4,1,4,5,2,0,3,3,3,0,3,3,3,4,4,5,4,3,1,5,5
40,3,2,3,3,3,4,3,4,0,7,1,1,1,1,1,1,2,2,3,3,2,2,0,3,3
41,7,1,2,2,2,8,2,0,7,1,9,9,9,1,9,9,9,9,0,0,9,8,2,0,0
42,5,0,1,1,1,11,1,1,15,0,0,0,0,0,0,11,0,0,1,1,1,9,6,1,1
43,6,4,1,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,1,1,1,10,3,1,1
44,4,0,8,9,8,5,9,2,4,6,7,7,7,0,6,5,6,1,6,2,3,6,0,2,2
45,0,3,7,7,7,7,7,7,5,5,6,6,6,0,7,6,7,7,8,8,0,5,0,7,8
46,11,1,9,8,9,10,8,8,6,4,8,8,8,1,8,7,8,8,7,9,5,7,0,9,9
47,2,5,4,4,4,1,4,5,2,2,3,3,3,1,3,3,3,4,4,5,4,3,1,5,5
48,4,0,8,9,8,5,9,2,4,6,7,7,7,0,6,5,6,1,6,2,3,6,0,2,2
49,11,1,9,8,9,10,8,8,6,4,8,8,8,1,8,7,8,8,7,9,5,7,0,9,9
50,10,2,2,2,2,9,2,9,10,1,10,10,10,1,10,10,10,10,0,0,8,1,5,0,0
51,8,1,5,5,5,4,5,0,3,1,4,4,4,1,4,4,4,5,0,6,6,1,0,6,6
52,3,2,3,3,3,3,3,4,0,7,1,1,1,1,1,1,2,2,3,3,2,2,0,3,3
53,11,1,9,8,9,10,8,8,6,4,8,8,8,1,8,7,8,8,7,9,5,7,0,9,9
54,6,4,1,1,1,0,1,1,9,0,0,0,0,0,0,0,0,0,1,1,1,9,3,1,1
55,1,3,6,6,6,6,6,6,8,0,5,5,5,0,5,8,5,6,5,7,7,4,3,8,7
56,9,0,0,0,0,5,0,3,1,3,2,2,2,0,2,2,1,3,2,4,0,0,0,4,4
57,4,0,8,9,8,5,9,2,4,6,7,7,7,0,6,5,6,1,6,2,3,6,0,2,2
58,11,0,0,0,0,11,0,2,12,3,11,11,11,0,11,11,11,1,9,2,5,0,0,2,2
59,10,0,0,0,0,11,0,2,12,3,11,11,11,0,11,11,11,1,9,2,3,0,0,2,2
60,2,5,4,4,4,1,4,5,2,2,3,3,3,0,3,3,3,4,4,5,4,3,1,5,5
61,6,4,1,1,1,0,1,1,9,0,0,0,0,0,0,0,0,0,1,1,1,9,3,1,1
62,9,0,0,0,0,2,0,3,1,5,2,2,2,0,2,2,1,3,2,4,0,0,0,4,4
63,10,0,0,0,0,11,0,2,12,3,11,11,11,0,11,11,11,1,9,2,3,0,0,2,2
64,2,5,4,4,4,1,4,5,2,2,3,3,3,1,3,3,3,4,4,5,4,3,0,5,5
65,9,0,0,0,0,2,0,3,1,3,2,2,2,0,2,2,1,3,2,4,0,0,0,4,4
66,4,0,8,9,8,5,9,2,4,6,7,7,7,0,6,5,6,1,6,2,3,6,0,2,2
67,11,1,9,8,9,10,8,8,6,4,8,8,8,1,8,7,8,8,7,9,5,7,0,9,9
68,8,1,5,5,5,4,5,0,3,1,4,4,4,1,4,4,4,5,0,6,6,1,0,6,6
69,10,2,2,2,2,9,2,9,10,4,10,10,10,1,10,10,10,10,0,0,8,1,1,0,0
70,9,0,0,0,0,2,0,3,1,3,2,2,2,0,2,2,1,3,2,4,0,0,0,4,4
71,6,4,1,1,1,0,1,1,9,0,0,0,0,0,0,0,0,0,1,1,1,9,3,1,1
72,3,2,3,3,3,3,3,4,0,2,1,1,1,1,1,1,2,2,3,3,2,2,2,3,3
73,11,1,9,8,9,4,8,8,6,4,8,8,8,1,8,7,8,8,7,9,5,7,0,9,9
74,3,2,3,3,3,3,3,4,0,2,1,1,1,1,1,1,2,2,3,3,2,2,2,3,3
75,4,0,8,9,8,5,9,2,4,6,7,7,7,0,6,5,6,1,6,2,3,6,0,2,2
76,9,0,0,0,0,2,0,3,1,3,2,2,2,0,2,2,1,3,2,4,0,0,0,4,4
77,8,1,5,5,5,4,5,0,3,1,4,4,4,1,4,4,4,5,0,6,6,1,0,6,6
78,8,1,5,5,5,4,5,0,3,1,4,4,4,1,4,4,4,5,0,6,10,1,0,6,6
79,1,3,6,6,6,6,6,6,8,0,5,5,5,0,5,8,5,6,5,7,7,4,3,8,7
80,5,3,6,6,6,6,6,6,13,0,5,5,5,0,5,8,5,6,5,7,11,4,0,8,7
81,3,2,3,3,3,3,3,4,0,7,1,1,1,1,1,1,2,2,3,3,2,2,0,3,3
82,5,3,6,6,6,6,6,6,13,2,5,5,5,1,5,4,5,6,5,7,11,4,0,6,7
83,11,2,9,8,9,3,8,8,6,4,8,8,8,1,8,7,8,8,7,9,5,7,0,9,9
84,3,2,3,3,3,3,3,4,0,7,1,1,1,1,1,1,2,2,3,3,2,2,0,3,3
85,6,4,1,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,1,1,1,10,4,1,1
86,4,0,8,9,8,5,9,2,4,6,7,7,7,0,6,5,6,1,6,2,3,6,0,2,2
87,9,0,0,0,0,2,0,3,1,3,2,2,2,0,2,2,1,3,2,4,0,0,0,4,4
88,11,1,9,8,9,10,8,8,6,4,8,8,8,1,8,7,8,8,7,9,5,7,0,9,9
89,0,3,7,7,7,7,7,7,5,0,6,6,6,0,7,6,7,7,8,8,0,5,0,7,8
90,5,2,2,2,2,9,2,9,10,1,10,10,10,1,10,10,10,10,0,0,8,1,5,0,0
91,4,0,8,9,8,5,9,2,4,6,7,7,7,0,6,5,6,1,6,2,3,6,0,2,2
92,4,0,8,9,8,5,9,2,4,6,7,7,7,0,6,5,6,1,6,2,3,6,0,2,2
93,7,3,2,2,2,8,2,0,7,1,9,9,9,1,9,9,9,9,0,0,11,8,2,0,0
94,1,3,6,6,6,6,6,6,8,0,5,5,5,0,5,8,5,6,5,7,7,4,0,8,7
95,9,0,0,0,0,2,0,3,1,3,2,2,2,0,2,2,1,3,2,4,0,0,0,4,4
96,9,0,0,0,0,2,0,3,1,3,2,2,2,0,2,2,1,3,2,4,0,0,0,4,4
97,10,0,0,0,0,9,0,2,12,7,11,11,11,1,6,1,6,1,9,2,3,0,1,2,2
98,3,2,3,3,3,3,3,4,0,7,1,1,1,1,1,1,2,2,3,3,2,2,0,3,3
99,6,4,1,1,1,0,1,1,9,0,0,0,0,0,0,0,0,0,1,1,1,9,1,1,1
100,2,5,4,4,4,1,4,5,2,2,3,3,3,1,3,3,3,4,4,5,4,3,1,5,5
101,1,3,6,6,6,6,6,6,8,0,5,5,5,0,5,8,5,6,5,7,7,4,0,8,7
102,3,2,3,3,3,3,3,4,0,2,1,1,1,1,1,1,2,2,3,3,2,2,2,3,3
103,0,3,7,7,7,7,7,7,5,5,6,6,6,0,7,6,7,7,8,8,0,5,0,7,8
104,7,1,2,2,2,8,2,0,7,1,9,9,9,1,9,9,9,9,0,0,9,8,0,0,0
105,0,3,7,7,7,7,7,7,5,5,6,6,6,0,7,6,7,7,8,8,0,5,0,7,8
106,2,5,4,4,4,1,4,5,2,0,3,3,3,0,3,3,3,4,4,5,4,3,1,5,5
107,3,2,3,3,3,5,3,4,0,7,1,1,1,1,1,1,2,2,3,3,2,2,0,3,3
108,8,1,5,5,5,8,5,0,3,1,4,4,4,1,4,4,4,5,0,6,6,1,0,6,6
109,0,3,7,7,7,7,7,7,5,5,6,6,6,0,7,6,7,7,8,8,0,5,0,7,8
110,4,1,9,8,9,10,8,8,6,4,8,8,8,1,8,7,8,8,7,9,5,7,0,9,9
111,8,1,5,5,5,4,5,0,3,1,4,4,4,1,4,4,4,5,0,6,6,1,0,6,6
112,4,0,8,9,8,3,9,2,4,6,7,7,7,0,6,5,6,1,6,2,3,6,0,2,2
113,9,0,0,0,0,2,0,3,1,3,2,2,2,0,2,2,1,3,2,4,0,0,0,4,4
114,11,1,9,8,9,10,8,8,6,4,8,8,8,1,8,7,8,8,7,9,5,7,0,9,9
