id,ground_truth,CNM,Combo,Leiden,Louvain,Paris,RB-C,RB-ER,Significance,Eigenvector,RSC-K,RSC-SSE,RSC-V,Spectral,Deepwalk,Fairwalk,Node2Vec,Infomap,Spinglass,Walktrap,Fluid,Label Propagation,EM,SBM,SBM - Nested
25,0,0,0,1,0,0,1,0,12,3,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0
26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
28,1,1,3,3,1,0,3,3,27,1,1,2,1,1,1,1,1,1,0,1,1,0,0,1,1
29,0,0,3,3,3,0,3,3,17,3,0,2,0,0,0,0,0,3,4,0,0,2,2,0,3
30,2,1,1,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
31,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
32,0,0,0,1,0,0,1,0,18,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
33,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
34,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0
35,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
36,0,0,0,1,0,0,1,0,25,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0
37,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0
38,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0
39,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0
40,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
42,0,0,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
43,0,0,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
44,0,0,0,1,0,0,1,0,29,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
46,1,0,0,1,0,1,1,5,24,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
47,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
48,1,3,4,4,4,0,4,4,7,0,2,2,0,0,0,0,0,4,1,0,1,1,2,0,0
49,0,3,4,4,4,0,4,4,7,2,2,2,2,0,1,0,1,4,1,0,1,1,1,0,0
50,0,2,2,2,0,0,2,2,21,0,2,2,2,0,2,2,2,0,1,0,2,1,2,0,0
51,1,2,2,2,2,0,2,2,5,3,2,2,2,1,2,2,2,2,3,2,2,0,0,2,2
52,0,2,2,2,2,0,2,2,5,3,2,2,2,0,2,2,2,2,3,2,2,0,2,2,2
53,0,0,0,1,0,0,1,0,22,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0
54,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
55,0,0,0,1,0,0,1,4,13,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
56,0,0,0,1,0,0,1,4,8,0,0,2,0,0,0,0,0,4,1,0,0,1,2,0,0
57,0,3,4,4,4,0,4,4,7,0,0,2,0,0,0,0,0,4,1,0,1,1,1,0,0
58,0,2,2,2,2,0,2,2,5,2,2,2,2,1,2,2,2,2,3,2,2,0,0,2,2
59,2,1,1,0,1,1,0,6,6,1,1,2,1,1,1,1,1,1,5,1,1,3,0,1,1
60,2,1,1,0,1,1,0,6,6,1,1,1,1,1,1,1,1,1,5,1,1,3,0,1,1
61,2,1,1,0,1,1,0,5,16,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
62,2,1,1,0,1,1,0,6,6,1,1,1,1,1,1,1,1,1,5,1,1,3,0,1,1
63,2,1,1,0,1,1,0,6,6,1,1,1,1,1,1,1,1,1,5,1,1,3,0,1,1
64,2,2,2,2,2,0,2,2,5,2,2,2,2,1,2,2,2,2,3,2,2,0,0,2,2
65,2,2,2,2,2,0,2,2,5,2,2,2,2,1,2,2,2,2,3,2,2,0,0,2,2
66,2,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
67,2,2,2,2,2,0,2,2,10,2,2,2,2,1,2,2,2,2,3,2,2,0,0,2,2
68,2,2,2,2,2,0,2,2,5,2,2,2,2,1,2,2,2,2,3,2,2,0,2,2,2
69,1,2,2,2,2,0,2,2,5,2,2,2,2,1,2,2,2,2,3,2,2,0,2,2,2
70,2,1,1,0,1,1,0,1,14,2,1,1,1,1,1,2,1,1,0,1,1,0,0,1,1
71,2,1,1,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
72,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
73,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
74,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
75,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
76,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
77,0,1,1,0,1,0,0,1,1,2,2,1,1,1,1,1,1,1,0,1,1,0,1,1,1
78,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
79,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
80,2,1,1,0,1,1,0,1,26,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
81,2,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
82,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
83,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
84,2,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
85,2,2,2,2,2,0,2,2,20,2,2,2,2,1,2,2,2,2,3,2,2,0,0,2,2
86,2,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
87,2,1,1,0,1,1,0,1,15,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
88,2,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
89,2,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
90,2,1,1,0,1,1,0,1,14,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
91,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
92,2,1,1,0,1,1,0,1,23,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
93,2,1,1,0,1,1,0,1,9,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
94,2,1,1,0,1,1,0,5,9,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
95,2,1,1,0,1,1,0,5,16,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
96,2,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
97,2,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
98,2,1,1,0,1,1,0,1,15,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
99,2,1,1,0,1,1,0,6,6,1,1,1,1,1,1,1,1,1,5,1,1,0,0,1,1
100,2,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
101,2,1,1,0,1,1,0,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
102,2,1,1,0,1,1,0,5,9,1,1,2,1,1,1,1,1,1,0,1,1,0,1,1,1
103,1,2,2,2,2,0,2,2,10,2,2,2,2,1,2,2,2,2,3,2,2,0,0,2,2
104,1,2,2,2,2,0,2,2,10,2,2,2,2,1,2,2,2,2,3,2,2,0,0,2,2
